epoch,time_step,reward
39,1786,-1685
39,1787,-1686
39,1788,-1687
39,1789,-1688
39,1790,-1689
39,1791,-1690
39,1792,-1691
39,1793,-1692
39,1794,-1693
39,1795,-1694
39,1796,-1695
39,1797,-1696
39,1798,-1697
39,1799,-1698
39,1800,-1699
39,1801,-1700
39,1802,-1701
39,1803,-1702
39,1804,-1703
39,1805,-1704
39,1806,-1705
39,1807,-1706
39,1808,-1707
39,1809,-1708
39,1810,-1709
39,1811,-1710
39,1812,-1711
39,1813,-1712
39,1814,-1713
39,1815,-1714
39,1816,-1715
39,1817,-1716
39,1818,-1717
39,1819,-1718
39,1820,-1719
39,1821,-1720
39,1822,-1721
39,1823,-1722
39,1824,-1723
39,1825,-1724
39,1826,-1725
39,1827,-1726
39,1828,-1727
39,1829,-1728
39,1830,-1729
39,1831,-1730
39,1832,-1731
39,1833,-1732
39,1834,-1733
39,1835,-1734
39,1836,-1735
39,1837,-1736
39,1838,-1737
39,1839,-1738
39,1840,-1739
39,1841,-1740
39,1842,-1741
39,1843,-1742
39,1844,-1743
39,1845,-1744
39,1846,-1745
39,1847,-1746
39,1848,-1747
39,1849,-1748
39,1850,-1749
39,1851,-1750
39,1852,-1751
39,1853,-1752
39,1854,-1753
39,1855,-1754
39,1856,-1755
39,1857,-1756
39,1858,-1757
39,1859,-1758
39,1860,-1759
39,1861,-1760
39,1862,-1761
39,1863,-1762
39,1864,-1763
39,1865,-1764
39,1866,-1765
39,1867,-1766
39,1868,-1767
39,1869,-1768
39,1870,-1769
39,1871,-1770
39,1872,-1771
39,1873,-1772
39,1874,-1773
39,1875,-1774
39,1876,-1775
39,1877,-1776
39,1878,-1777
39,1879,-1778
39,1880,-1779
39,1881,-1780
39,1882,-1781
39,1883,-1782
39,1884,-1783
39,1885,-1784
39,1886,-1785
39,1887,-1786
39,1888,-1787
39,1889,-1788
39,1890,-1789
39,1891,-1790
39,1892,-1791
39,1893,-1792
39,1894,-1793
39,1895,-1794
39,1896,-1795
39,1897,-1796
39,1898,-1797
39,1899,-1798
39,1900,-1799
39,1901,-1800
39,1902,-1801
39,1903,-1802
39,1904,-1803
39,1905,-1804
39,1906,-1805
39,1907,-1806
39,1908,-1807
39,1909,-1808
39,1910,-1809
39,1911,-1810
39,1912,-1811
39,1913,-1812
39,1914,-1813
39,1915,-1814
39,1916,-1815
39,1917,-1816
39,1918,-1817
39,1919,-1818
39,1920,-1819
39,1921,-1820
39,1922,-1821
39,1923,-1822
39,1924,-1823
39,1925,-1824
39,1926,-1825
39,1927,-1826
39,1928,-1827
39,1929,-1828
39,1930,-1829
39,1931,-1830
39,1932,-1831
39,1933,-1832
39,1934,-1833
39,1935,-1834
39,1936,-1835
39,1937,-1836
39,1938,-1837
39,1939,-1838
39,1940,-1839
39,1941,-1840
39,1942,-1841
39,1943,-1842
39,1944,-1843
39,1945,-1844
39,1946,-1845
39,1947,-1846
39,1948,-1847
39,1949,-1848
39,1950,-1849
39,1951,-1850
39,1952,-1851
39,1953,-1852
39,1954,-1853
39,1955,-1854
39,1956,-1855
39,1957,-1856
39,1958,-1857
39,1959,-1858
39,1960,-1859
39,1961,-1860
39,1962,-1861
39,1963,-1862
39,1964,-1863
39,1965,-1864
39,1966,-1865
39,1967,-1866
39,1968,-1867
39,1969,-1868
39,1970,-1869
39,1971,-1870
39,1972,-1871
39,1973,-1872
39,1974,-1873
39,1975,-1874
39,1976,-1875
39,1977,-1876
39,1978,-1877
39,1979,-1878
39,1980,-1879
39,1981,-1880
39,1982,-1881
39,1983,-1882
39,1984,-1883
39,1985,-1884
39,1986,-1885
39,1987,-1886
39,1988,-1887
39,1989,-1888
39,1990,-1889
39,1991,-1890
39,1992,-1891
39,1993,-1892
39,1994,-1893
39,1995,-1894
39,1996,-1895
39,1997,-1896
39,1998,-1897
39,1999,-1898
39,2000,-1899
39,2001,-1900
39,2002,-1901
39,2003,-1902
39,2004,-1903
39,2005,-1904
39,2006,-1905
39,2007,-1906
39,2008,-1907
39,2009,-1908
39,2010,-1909
39,2011,-1910
39,2012,-1911
39,2013,-1912
39,2014,-1913
39,2015,-1914
39,2016,-1915
39,2017,-1916
39,2018,-1917
39,2019,-1918
39,2020,-1919
39,2021,-1920
39,2022,-1921
39,2023,-1922
39,2024,-1923
39,2025,-1924
39,2026,-1925
39,2027,-1926
39,2028,-1927
39,2029,-1928
39,2030,-1929
39,2031,-1930
39,2032,-1931
39,2033,-1932
39,2034,-1933
39,2035,-1934
39,2036,-1935
39,2037,-1936
39,2038,-1937
39,2039,-1938
39,2040,-1939
39,2041,-1940
39,2042,-1941
39,2043,-1942
39,2044,-1943
39,2045,-1944
39,2046,-1945
39,2047,-1946
39,2048,-1947
39,2049,-1948
39,2050,-1949
39,2051,-1950
39,2052,-1951
39,2053,-1952
39,2054,-1953
39,2055,-1954
39,2056,-1955
39,2057,-1956
39,2058,-1957
39,2059,-1958
39,2060,-1959
39,2061,-1960
39,2062,-1961
39,2063,-1962
39,2064,-1963
39,2065,-1964
39,2066,-1965
39,2067,-1966
39,2068,-1967
39,2069,-1968
39,2070,-1969
39,2071,-1970
39,2072,-1971
39,2073,-1972
39,2074,-1973
39,2075,-1974
39,2076,-1975
39,2077,-1976
39,2078,-1977
39,2079,-1978
39,2080,-1979
39,2081,-1980
39,2082,-1981
39,2083,-1982
39,2084,-1983
39,2085,-1984
39,2086,-1985
39,2087,-1986
39,2088,-1987
39,2089,-1988
39,2090,-1989
39,2091,-1990
39,2092,-1991
39,2093,-1992
39,2094,-1993
39,2095,-1994
39,2096,-1995
39,2097,-1996
39,2098,-1997
39,2099,-1998
39,2100,-1999
39,2101,-2000
39,2102,-2001
39,2103,-2002
39,2104,-2003
39,2105,-2004
39,2106,-2005
39,2107,-2006
39,2108,-2007
39,2109,-2008
39,2110,-2009
39,2111,-2010
39,2112,-2011
39,2113,-2012
39,2114,-2013
39,2115,-2014
39,2116,-2015
39,2117,-2016
39,2118,-2017
39,2119,-2018
39,2120,-2019
39,2121,-2020
39,2122,-2021
39,2123,-2022
39,2124,-2023
39,2125,-2024
39,2126,-2025
39,2127,-2026
39,2128,-2027
39,2129,-2028
39,2130,-2029
39,2131,-2030
39,2132,-2031
39,2133,-2032
39,2134,-2033
39,2135,-2034
39,2136,-2035
39,2137,-2036
39,2138,-2037
39,2139,-2038
39,2140,-2039
39,2141,-2040
39,2142,-2041
39,2143,-2042
39,2144,-2043
39,2145,-2044
39,2146,-2045
39,2147,-2046
39,2148,-2047
39,2149,-2048
39,2150,-2049
39,2151,-2050
39,2152,-2051
39,2153,-2052
39,2154,-2053
39,2155,-2054
39,2156,-2055
39,2157,-2056
39,2158,-2057
39,2159,-2058
39,2160,-2059
39,2161,-2060
39,2162,-2061
39,2163,-2062
39,2164,-2063
39,2165,-2064
39,2166,-2065
39,2167,-2066
39,2168,-2067
39,2169,-2068
39,2170,-2069
39,2171,-2070
39,2172,-2071
39,2173,-2072
39,2174,-2073
39,2175,-2074
39,2176,-2075
39,2177,-2076
39,2178,-2077
39,2179,-2078
39,2180,-2079
39,2181,-2080
39,2182,-2081
39,2183,-2082
39,2184,-2083
39,2185,-2084
39,2186,-2085
39,2187,-2035
39,2188,-2036
39,2189,-2037
39,2190,-2038
39,2191,-2039
39,2192,-2040
39,2193,-2041
39,2194,-2042
39,2195,-2043
39,2196,-2044
39,2197,-2045
39,2198,-2046
39,2199,-2047
39,2200,-2048
39,2201,-2049
39,2202,-2050
39,2203,-2051
39,2204,-2052
39,2205,-2053
39,2206,-2054
39,2207,-2055
39,2208,-2056
39,2209,-2057
39,2210,-2058
39,2211,-2059
39,2212,-2060
39,2213,-2061
39,2214,-2062
39,2215,-2063
39,2216,-2064
39,2217,-2065
39,2218,-2066
39,2219,-2067
39,2220,-2068
39,2221,-2069
39,2222,-2070
39,2223,-2071
39,2224,-2072
39,2225,-2073
39,2226,-2074
39,2227,-2075
39,2228,-2076
39,2229,-2077
39,2230,-2078
39,2231,-2079
39,2232,-2080
39,2233,-2081
39,2234,-2082
39,2235,-2083
39,2236,-2084
39,2237,-2085
39,2238,-2086
39,2239,-2087
39,2240,-2088
39,2241,-2089
39,2242,-2090
39,2243,-2091
39,2244,-2092
39,2245,-2093
39,2246,-2094
39,2247,-2095
39,2248,-2096
39,2249,-2097
39,2250,-2098
39,2251,-2099
39,2252,-2100
39,2253,-2101
39,2254,-2102
39,2255,-2103
39,2256,-2104
39,2257,-2105
39,2258,-2106
39,2259,-2107
39,2260,-2108
39,2261,-2109
39,2262,-2110
39,2263,-2111
39,2264,-2112
39,2265,-2113
39,2266,-2114
39,2267,-2115
39,2268,-2116
39,2269,-2117
39,2270,-2118
39,2271,-2119
39,2272,-2120
39,2273,-2121
39,2274,-2122
39,2275,-2123
39,2276,-2124
39,2277,-2125
39,2278,-2126
39,2279,-2127
39,2280,-2128
39,2281,-2129
39,2282,-2130
39,2283,-2131
39,2284,-2132
39,2285,-2133
39,2286,-2134
39,2287,-2135
39,2288,-2136
39,2289,-2137
39,2290,-2138
39,2291,-2139
39,2292,-2140
39,2293,-2141
39,2294,-2142
39,2295,-2143
39,2296,-2144
39,2297,-2145
39,2298,-2146
39,2299,-2147
39,2300,-2148
39,2301,-2149
39,2302,-2150
39,2303,-2151
39,2304,-2152
39,2305,-2153
39,2306,-2154
39,2307,-2155
39,2308,-2156
39,2309,-2157
39,2310,-2158
39,2311,-2159
39,2312,-2160
39,2313,-2161
39,2314,-2162
39,2315,-2163
39,2316,-2164
39,2317,-2165
39,2318,-2166
39,2319,-2167
39,2320,-2168
39,2321,-2169
39,2322,-2170
39,2323,-2171
39,2324,-2172
39,2325,-2173
39,2326,-2174
39,2327,-2175
39,2328,-2176
39,2329,-2177
39,2330,-2178
39,2331,-2179
39,2332,-2180
39,2333,-2181
39,2334,-2182
39,2335,-2183
39,2336,-2184
39,2337,-2185
39,2338,-2186
39,2339,-2187
39,2340,-2188
39,2341,-2189
39,2342,-2190
39,2343,-2191
39,2344,-2192
39,2345,-2193
39,2346,-2194
39,2347,-2195
39,2348,-2196
39,2349,-2197
39,2350,-2198
39,2351,-2199
39,2352,-2200
39,2353,-2201
39,2354,-2202
39,2355,-2203
39,2356,-2204
39,2357,-2205
39,2358,-2206
39,2359,-2207
39,2360,-2208
39,2361,-2209
39,2362,-2210
39,2363,-2211
39,2364,-2212
39,2365,-2213
39,2366,-2214
39,2367,-2215
39,2368,-2216
39,2369,-2217
39,2370,-2218
39,2371,-2219
39,2372,-2220
39,2373,-2221
39,2374,-2222
39,2375,-2223
39,2376,-2224
39,2377,-2225
39,2378,-2226
39,2379,-2227
39,2380,-2228
39,2381,-2229
39,2382,-2230
39,2383,-2231
39,2384,-2232
39,2385,-2233
39,2386,-2234
39,2387,-2235
39,2388,-2236
39,2389,-2237
39,2390,-2238
39,2391,-2239
39,2392,-2240
39,2393,-2241
39,2394,-2242
39,2395,-2243
39,2396,-2244
39,2397,-2245
39,2398,-2246
39,2399,-2247
39,2400,-2248
39,2401,-2249
39,2402,-2250
39,2403,-2251
39,2404,-2252
39,2405,-2253
39,2406,-2254
39,2407,-2255
39,2408,-2256
39,2409,-2257
39,2410,-2258
39,2411,-2259
39,2412,-2260
39,2413,-2261
39,2414,-2262
39,2415,-2263
39,2416,-2264
39,2417,-2265
39,2418,-2266
39,2419,-2267
39,2420,-2268
39,2421,-2269
39,2422,-2270
39,2423,-2271
39,2424,-2272
39,2425,-2273
39,2426,-2274
39,2427,-2275
39,2428,-2276
39,2429,-2277
39,2430,-2278
39,2431,-2279
39,2432,-2280
39,2433,-2281
39,2434,-2282
39,2435,-2283
39,2436,-2284
39,2437,-2285
39,2438,-2286
39,2439,-2287
39,2440,-2288
39,2441,-2289
39,2442,-2290
39,2443,-2291
39,2444,-2292
39,2445,-2293
39,2446,-2294
39,2447,-2295
39,2448,-2296
39,2449,-2297
39,2450,-2298
39,2451,-2299
39,2452,-2300
39,2453,-2301
39,2454,-2302
39,2455,-2303
39,2456,-2304
39,2457,-2305
39,2458,-2306
39,2459,-2307
39,2460,-2308
39,2461,-2309
39,2462,-2310
39,2463,-2311
39,2464,-2312
39,2465,-2313
39,2466,-2314
39,2467,-2315
39,2468,-2316
39,2469,-2317
39,2470,-2318
39,2471,-2319
39,2472,-2320
39,2473,-2321
39,2474,-2322
39,2475,-2323
39,2476,-2324
39,2477,-2325
39,2478,-2326
39,2479,-2327
39,2480,-2328
39,2481,-2329
39,2482,-2330
39,2483,-2331
39,2484,-2332
39,2485,-2333
39,2486,-2334
39,2487,-2335
39,2488,-2336
39,2489,-2337
39,2490,-2338
39,2491,-2339
39,2492,-2340
39,2493,-2341
39,2494,-2342
39,2495,-2343
39,2496,-2344
39,2497,-2345
39,2498,-2346
39,2499,-2347
39,2500,-2348
39,2501,-2349
39,2502,-2350
39,2503,-2351
39,2504,-2352
39,2505,-2353
39,2506,-2354
39,2507,-2355
39,2508,-2356
39,2509,-2357
39,2510,-2358
39,2511,-2359
39,2512,-2360
39,2513,-2361
39,2514,-2362
39,2515,-2363
39,2516,-2364
39,2517,-2365
39,2518,-2366
39,2519,-2367
39,2520,-2368
39,2521,-2369
39,2522,-2370
39,2523,-2371
39,2524,-2372
39,2525,-2373
39,2526,-2374
39,2527,-2375
39,2528,-2376
39,2529,-2377
39,2530,-2378
39,2531,-2379
39,2532,-2380
39,2533,-2381
39,2534,-2382
39,2535,-2383
39,2536,-2333
39,2537,-2334
39,2538,-2335
39,2539,-2336
39,2540,-2337
39,2541,-2338
39,2542,-2339
39,2543,-2340
39,2544,-2341
39,2545,-2342
39,2546,-2343
39,2547,-2344
39,2548,-2345
39,2549,-2346
39,2550,-2347
39,2551,-2348
39,2552,-2349
39,2553,-2350
39,2554,-2351
39,2555,-2352
39,2556,-2353
39,2557,-2354
39,2558,-2355
39,2559,-2356
39,2560,-2357
39,2561,-2358
39,2562,-2359
39,2563,-2360
39,2564,-2361
39,2565,-2362
39,2566,-2363
39,2567,-2364
39,2568,-2365
39,2569,-2366
39,2570,-2367
39,2571,-2368
39,2572,-2369
39,2573,-2370
39,2574,-2371
39,2575,-2372
39,2576,-2373
39,2577,-2374
39,2578,-2375
39,2579,-2376
39,2580,-2377
39,2581,-2378
39,2582,-2379
39,2583,-2380
39,2584,-2381
39,2585,-2382
39,2586,-2383
39,2587,-2384
39,2588,-2385
39,2589,-2386
39,2590,-2387
39,2591,-2388
39,2592,-2389
39,2593,-2390
39,2594,-2391
39,2595,-2392
39,2596,-2393
39,2597,-2394
39,2598,-2395
39,2599,-2396
39,2600,-2397
39,2601,-2398
39,2602,-2399
39,2603,-2400
39,2604,-2401
39,2605,-2402
39,2606,-2403
39,2607,-2404
39,2608,-2405
39,2609,-2406
39,2610,-2407
39,2611,-2408
39,2612,-2409
39,2613,-2410
39,2614,-2411
39,2615,-2412
39,2616,-2413
39,2617,-2414
39,2618,-2415
39,2619,-2416
39,2620,-2417
39,2621,-2418
39,2622,-2419
39,2623,-2420
39,2624,-2421
39,2625,-2422
39,2626,-2423
39,2627,-2424
39,2628,-2425
39,2629,-2426
39,2630,-2427
39,2631,-2428
39,2632,-2429
39,2633,-2430
39,2634,-2431
39,2635,-2432
39,2636,-2433
39,2637,-2434
39,2638,-2435
39,2639,-2436
39,2640,-2437
39,2641,-2438
39,2642,-2439
39,2643,-2440
39,2644,-2441
39,2645,-2442
39,2646,-2443
39,2647,-2444
39,2648,-2445
39,2649,-2446
39,2650,-2447
39,2651,-2448
39,2652,-2449
39,2653,-2450
39,2654,-2451
39,2655,-2452
39,2656,-2453
39,2657,-2454
39,2658,-2455
39,2659,-2456
39,2660,-2457
39,2661,-2458
39,2662,-2459
39,2663,-2460
39,2664,-2461
39,2665,-2462
39,2666,-2463
39,2667,-2464
39,2668,-2465
39,2669,-2466
39,2670,-2467
39,2671,-2468
39,2672,-2469
39,2673,-2470
39,2674,-2471
39,2675,-2472
39,2676,-2473
39,2677,-2474
39,2678,-2475
39,2679,-2476
39,2680,-2477
39,2681,-2478
39,2682,-2479
39,2683,-2480
39,2684,-2481
39,2685,-2482
39,2686,-2483
39,2687,-2484
39,2688,-2485
39,2689,-2486
39,2690,-2487
39,2691,-2488
39,2692,-2489
39,2693,-2490
39,2694,-2491
39,2695,-2492
39,2696,-2493
39,2697,-2494
39,2698,-2495
39,2699,-2496
39,2700,-2497
39,2701,-2498
39,2702,-2499
39,2703,-2500
39,2704,-2501
39,2705,-2502
39,2706,-2503
39,2707,-2504
39,2708,-2505
39,2709,-2506
39,2710,-2507
39,2711,-2508
39,2712,-2509
39,2713,-2510
39,2714,-2511
39,2715,-2512
39,2716,-2513
39,2717,-2514
39,2718,-2515
39,2719,-2516
39,2720,-2517
39,2721,-2518
39,2722,-2519
39,2723,-2520
39,2724,-2521
39,2725,-2522
39,2726,-2523
39,2727,-2524
39,2728,-2525
39,2729,-2526
39,2730,-2527
39,2731,-2528
39,2732,-2529
39,2733,-2530
39,2734,-2531
39,2735,-2532
39,2736,-2533
39,2737,-2534
39,2738,-2535
39,2739,-2536
39,2740,-2537
39,2741,-2538
39,2742,-2539
39,2743,-2540
39,2744,-2541
39,2745,-2542
39,2746,-2543
39,2747,-2544
39,2748,-2545
39,2749,-2546
39,2750,-2547
39,2751,-2548
39,2752,-2549
39,2753,-2550
39,2754,-2551
39,2755,-2552
39,2756,-2553
39,2757,-2554
39,2758,-2555
39,2759,-2556
39,2760,-2557
39,2761,-2558
39,2762,-2559
39,2763,-2560
39,2764,-2561
39,2765,-2562
39,2766,-2563
39,2767,-2564
39,2768,-2565
39,2769,-2566
39,2770,-2567
39,2771,-2568
39,2772,-2569
39,2773,-2570
39,2774,-2571
39,2775,-2572
39,2776,-2573
39,2777,-2574
39,2778,-2575
39,2779,-2576
39,2780,-2577
39,2781,-2578
39,2782,-2579
39,2783,-2580
39,2784,-2581
39,2785,-2582
39,2786,-2583
39,2787,-2584
39,2788,-2585
39,2789,-2586
39,2790,-2587
39,2791,-2588
39,2792,-2589
39,2793,-2590
39,2794,-2591
39,2795,-2592
39,2796,-2593
39,2797,-2594
39,2798,-2595
39,2799,-2596
39,2800,-2597
39,2801,-2598
39,2802,-2599
39,2803,-2600
39,2804,-2601
39,2805,-2602
39,2806,-2603
39,2807,-2604
39,2808,-2605
39,2809,-2606
39,2810,-2607
39,2811,-2608
39,2812,-2609
39,2813,-2610
39,2814,-2611
39,2815,-2612
39,2816,-2613
39,2817,-2614
39,2818,-2615
39,2819,-2616
39,2820,-2617
39,2821,-2618
39,2822,-2619
39,2823,-2620
39,2824,-2621
39,2825,-2622
39,2826,-2623
39,2827,-2624
39,2828,-2625
39,2829,-2626
39,2830,-2627
39,2831,-2628
39,2832,-2629
39,2833,-2630
39,2834,-2631
39,2835,-2632
39,2836,-2633
39,2837,-2634
39,2838,-2635
39,2839,-2636
39,2840,-2637
39,2841,-2638
39,2842,-2639
39,2843,-2640
39,2844,-2641
39,2845,-2642
39,2846,-2643
39,2847,-2644
39,2848,-2645
39,2849,-2646
39,2850,-2647
39,2851,-2648
39,2852,-2649
39,2853,-2650
39,2854,-2651
39,2855,-2652
39,2856,-2653
39,2857,-2654
39,2858,-2655
39,2859,-2656
39,2860,-2657
39,2861,-2658
39,2862,-2659
39,2863,-2660
39,2864,-2661
39,2865,-2662
39,2866,-2663
39,2867,-2664
39,2868,-2665
39,2869,-2666
39,2870,-2667
39,2871,-2668
39,2872,-2669
39,2873,-2670
39,2874,-2671
39,2875,-2672
39,2876,-2673
39,2877,-2674
39,2878,-2675
39,2879,-2676
39,2880,-2677
39,2881,-2678
39,2882,-2679
39,2883,-2680
39,2884,-2681
39,2885,-2682
39,2886,-2683
39,2887,-2684
39,2888,-2685
39,2889,-2686
39,2890,-2687
39,2891,-2688
39,2892,-2689
39,2893,-2690
39,2894,-2691
39,2895,-2692
39,2896,-2693
39,2897,-2694
39,2898,-2695
39,2899,-2696
39,2900,-2697
39,2901,-2698
39,2902,-2699
39,2903,-2700
39,2904,-2701
39,2905,-2702
39,2906,-2703
39,2907,-2704
39,2908,-2705
39,2909,-2706
39,2910,-2707
39,2911,-2708
39,2912,-2709
39,2913,-2710
39,2914,-2711
39,2915,-2712
39,2916,-2713
39,2917,-2714
39,2918,-2715
39,2919,-2716
39,2920,-2717
39,2921,-2718
39,2922,-2719
39,2923,-2720
39,2924,-2721
39,2925,-2722
39,2926,-2723
39,2927,-2724
39,2928,-2725
39,2929,-2726
39,2930,-2727
39,2931,-2728
39,2932,-2729
39,2933,-2730
39,2934,-2731
39,2935,-2732
39,2936,-2733
39,2937,-2734
39,2938,-2735
39,2939,-2736
39,2940,-2737
39,2941,-2738
39,2942,-2739
39,2943,-2740
39,2944,-2741
39,2945,-2742
39,2946,-2743
39,2947,-2744
39,2948,-2745
39,2949,-2746
39,2950,-2747
39,2951,-2748
39,2952,-2749
39,2953,-2750
39,2954,-2751
39,2955,-2752
39,2956,-2753
39,2957,-2754
39,2958,-2755
39,2959,-2756
39,2960,-2757
39,2961,-2758
39,2962,-2759
39,2963,-2760
39,2964,-2761
39,2965,-2762
39,2966,-2763
39,2967,-2764
39,2968,-2765
39,2969,-2766
39,2970,-2767
39,2971,-2768
39,2972,-2769
39,2973,-2770
39,2974,-2771
39,2975,-2772
39,2976,-2773
39,2977,-2774
39,2978,-2775
39,2979,-2776
39,2980,-2777
39,2981,-2778
39,2982,-2779
39,2983,-2780
39,2984,-2781
39,2985,-2782
39,2986,-2783
39,2987,-2784
39,2988,-2785
39,2989,-2786
39,2990,-2787
39,2991,-2788
39,2992,-2789
39,2993,-2790
39,2994,-2791
39,2995,-2792
39,2996,-2793
39,2997,-2794
39,2998,-2795
39,2999,-2796
